date,market,open,close
2019-07-19,Madhur Morning,779,456
2019-07-19,Madhur Night,117,180
2019-07-19,Madhuri,355,230
2019-07-19,Rajdhani Day,800,230
2019-07-20,Madhur Day,138,150
2019-07-20,Madhur Morning,779,236
2019-07-20,Madhur Night,990,789
2019-07-20,Madhuri,370,148
2019-07-20,Rajdhani Day,369,445
2019-07-21,Madhur Day,100,126
2019-07-21,Madhur Morning,235,227
2019-07-21,Madhuri,780,670
2019-07-22,Madhur Day,689,269
2019-07-22,Madhur Morning,356,124
2019-07-22,Madhur Night,669,490
2019-07-22,Madhuri,480,135
2019-07-22,Rajdhani Day,890,560
2019-07-23,Madhur Day,459,169
2019-07-23,Madhur Morning,345,255
2019-07-23,Madhur Night,570,367
2019-07-23,Madhuri,247,189
2019-07-23,Rajdhani Day,478,289
2019-07-24,Madhur Day,116,169
2019-07-24,Madhur Morning,457,346
2019-07-24,Madhur Night,116,140
2019-07-24,Madhuri,179,390
2019-07-24,Rajdhani Day,236,346
2019-07-25,Madhur Day,600,446
2019-07-25,Madhur Morning,138,490
2019-07-25,Madhur Night,699,699
2019-07-25,Madhuri,450,668
2019-07-25,Rajdhani Day,239,118
2019-07-26,Madhur Day,133,130
2019-07-26,Madhur Morning,146,118
2019-07-26,Madhur Night,778,344
2019-07-26,Madhuri,279,159
2019-07-26,Rajdhani Day,279,278
2019-07-27,Madhur Day,560,134
2019-07-27,Madhur Morning,378,470
2019-07-27,Madhur Night,220,239
2019-07-27,Madhuri,124,280
2019-07-27,Rajdhani Day,355,244
2019-07-28,Madhur Day,299,346
2019-07-28,Madhur Morning,590,167
2019-07-28,Madhuri,148,369
2019-07-29,Madhur Day,360,700
2019-07-29,Madhur Morning,359,120
2019-07-29,Madhur Night,389,180
2019-07-29,Madhuri,440,189
2019-07-29,Rajdhani Day,569,236
2019-07-30,Madhur Day,129,240
2019-07-30,Madhur Morning,800,248
2019-07-30,Madhur Night,133,259
2019-07-30,Madhuri,179,478
2019-07-30,Rajdhani Day,255,678
2019-07-31,Madhur Day,240,590
2019-07-31,Madhur Morning,114,234
2019-07-31,Madhur Night,268,356
2019-07-31,Madhuri,390,389
2019-07-31,Rajdhani Day,889,129
2019-08-01,Madhur Day,567,599
2019-08-01,Madhur Morning,689,579
2019-08-01,Madhur Night,246,570
2019-08-01,Madhuri,167,159
2019-08-01,Rajdhani Day,290,149
2019-08-02,Madhur Day,268,479
2019-08-02,Madhur Morning,459,170
2019-08-02,Madhur Night,280,377
2019-08-02,Madhuri,180,668
2019-08-02,Rajdhani Day,188,120
2019-08-03,Madhur Day,123,244
2019-08-03,Madhur Morning,148,179
2019-08-03,Madhur Night,124,135
2019-08-03,Madhuri,220,157
2019-08-03,Rajdhani Day,157,334
2019-08-04,Madhur Day,138,679
2019-08-04,Madhur Morning,360,568
2019-08-04,Madhuri,170,129
2019-08-05,Madhur Day,120,140
2019-08-05,Madhur Morning,123,368
2019-08-05,Madhur Night,560,356
2019-08-05,Madhuri,500,147
2019-08-05,Rajdhani Day,378,288
2019-08-06,Madhur Day,226,100
2019-08-06,Madhur Morning,578,140
2019-08-06,Madhur Night,445,156
2019-08-06,Madhuri,125,239
2019-08-06,Rajdhani Day,780,127
2019-08-07,Madhur Day,340,568
2019-08-07,Madhur Morning,568,558
2019-08-07,Madhur Night,157,660
2019-08-07,Madhuri,788,348
2019-08-07,Rajdhani Day,569,690
2019-08-08,Madhur Day,347,257
2019-08-08,Madhur Morning,388,259
2019-08-08,Madhur Night,226,177
2019-08-08,Madhuri,234,126
2019-08-08,Rajdhani Day,455,669
2019-08-09,Madhur Day,239,246
2019-08-09,Madhur Morning,380,169
2019-08-09,Madhur Night,270,367
2019-08-09,Madhuri,177,234
2019-08-09,Rajdhani Day,568,145
2019-08-10,Madhur Day,249,168
2019-08-10,Madhur Morning,339,470
2019-08-10,Madhur Night,236,560
2019-08-10,Madhuri,668,566
2019-08-10,Rajdhani Day,267,469
2019-08-11,Madhur Day,378,168
2019-08-11,Madhur Morning,478,668
2019-08-11,Madhuri,270,236
2019-08-12,Madhur Day,489,259
2019-08-12,Madhur Morning,456,470
2019-08-12,Madhur Night,245,479
2019-08-12,Rajdhani Day,240,148
2019-08-13,Madhur Day,490,134
2019-08-13,Madhur Morning,250,112
2019-08-13,Madhur Night,368,479
2019-08-13,Rajdhani Day,300,579
2019-08-14,Madhur Day,180,459
2019-08-14,Madhur Morning,338,247
2019-08-14,Madhur Night,360,247
2019-08-14,Rajdhani Day,566,569
2019-08-16,Madhur Day,136,349
2019-08-16,Madhur Morning,600,257
2019-08-16,Madhur Night,389,255
2019-08-16,Rajdhani Day,670,130
2019-08-17,Madhur Day,590,679
2019-08-17,Madhur Morning,680,357
2019-08-17,Madhur Night,467,130
2019-08-17,Rajdhani Day,245,122
2019-08-18,Madhur Day,389,356
2019-08-18,Madhur Morning,258,250
2019-08-19,Madhur Day,270,133
2019-08-19,Madhur Morning,349,566
2019-08-19,Madhur Night,255,245
2019-08-19,Madhuri,256,569
2019-08-19,Rajdhani Day,113,370
2019-08-20,Madhur Day,257,114
2019-08-20,Madhur Morning,280,467
2019-08-20,Madhur Night,389,449
2019-08-20,Madhuri,190,468
2019-08-20,Rajdhani Day,240,568
2019-08-21,Madhur Day,258,570
2019-08-21,Madhur Morning,490,170
2019-08-21,Madhur Night,480,468
2019-08-21,Madhuri,350,113
2019-08-21,Rajdhani Day,790,380
2019-08-22,Madhur Day,270,223
2019-08-22,Madhur Morning,127,124
2019-08-22,Madhur Night,128,136
2019-08-22,Madhuri,257,258
2019-08-22,Rajdhani Day,490,116
2019-08-23,Madhur Day,379,799
2019-08-23,Madhur Morning,790,340
2019-08-23,Madhur Night,120,256
2019-08-23,Madhuri,130,224
2019-08-23,Rajdhani Day,230,370
2019-08-24,Madhur Day,450,114
2019-08-24,Madhur Morning,558,277
2019-08-24,Madhur Night,777,127
2019-08-24,Madhuri,569,357
2019-08-24,Rajdhani Day,260,268
2019-08-25,Madhur Day,139,178
2019-08-25,Madhur Morning,389,279
2019-08-25,Madhuri,157,135
2019-08-26,Madhur Day,460,147
2019-08-26,Madhur Morning,237,390
2019-08-26,Madhur Night,126,267
2019-08-26,Rajdhani Day,390,135
2019-08-27,Madhur Day,256,890
2019-08-27,Madhur Morning,468,467
2019-08-27,Madhur Night,234,489
2019-08-27,Rajdhani Day,358,110
2019-08-28,Madhur Day,347,369
2019-08-28,Madhur Morning,180,339
2019-08-28,Madhur Night,110,179
2019-08-28,Rajdhani Day,446,570
2019-08-29,Madhur Day,470,360
2019-08-29,Madhur Morning,270,899
2019-08-29,Madhur Night,669,259
2019-08-29,Rajdhani Day,133,670
2019-08-30,Madhur Day,128,489
2019-08-30,Madhur Morning,568,480
2019-08-30,Madhur Night,580,168
2019-08-30,Rajdhani Day,247,260
2019-08-31,Madhur Day,269,356
2019-08-31,Madhur Morning,458,379
2019-08-31,Madhur Night,700,799
2019-08-31,Rajdhani Day,129,245
2019-09-01,Madhur Day,340,267
2019-09-01,Madhur Morning,124,226
2019-09-02,Madhur Day,248,559
2019-09-02,Madhur Morning,579,680
2019-09-02,Madhur Night,147,358
2019-09-02,Madhuri,279,249
2019-09-02,Rajdhani Day,370,447
2019-09-03,Madhur Day,137,578
2019-09-03,Madhur Morning,345,556
2019-09-03,Madhur Night,356,248
2019-09-03,Madhuri,244,470
2019-09-03,Rajdhani Day,160,344
2019-09-04,Madhur Day,789,346
2019-09-04,Madhur Morning,247,468
2019-09-04,Madhur Night,550,345
2019-09-04,Madhuri,348,148
2019-09-04,Rajdhani Day,247,124
2019-09-05,Madhur Day,150,570
2019-09-05,Madhur Morning,788,249
2019-09-05,Madhur Night,366,450
2019-09-05,Madhuri,244,279
2019-09-05,Rajdhani Day,278,146
2019-09-06,Madhur Day,148,356
2019-09-06,Madhur Morning,379,348
2019-09-06,Madhur Night,455,360
2019-09-06,Madhuri,457,789
2019-09-06,Rajdhani Day,135,299
2019-09-07,Madhur Day,489,236
2019-09-07,Madhur Morning,237,277
2019-09-07,Madhur Night,460,267
2019-09-07,Madhuri,137,234
2019-09-07,Rajdhani Day,334,470
2019-09-08,Madhur Day,234,469
2019-09-08,Madhur Morning,349,599
2019-09-08,Madhuri,336,145
2019-09-09,Madhur Day,124,559
2019-09-09,Madhur Morning,578,289
2019-09-09,Madhur Night,345,167
2019-09-09,Madhuri,358,289
2019-09-09,Rajdhani Day,570,478
2019-09-10,Madhur Day,789,700
2019-09-10,Madhur Morning,124,247
2019-09-10,Madhur Night,267,290
2019-09-10,Madhuri,335,789
2019-09-10,Rajdhani Day,350,112
2019-09-11,Madhur Day,130,780
2019-09-11,Madhur Morning,480,556
2019-09-11,Madhur Night,159,279
2019-09-11,Madhuri,122,379
2019-09-11,Rajdhani Day,700,280
2019-09-12,Madhur Day,280,127
2019-09-12,Madhur Morning,678,459
2019-09-12,Madhur Night,469,250
2019-09-12,Madhuri,244,158
2019-09-12,Rajdhani Day,789,788
2019-09-13,Madhur Day,134,159
2019-09-13,Madhur Morning,248,199
2019-09-13,Madhur Night,236,677
2019-09-13,Madhuri,237,460
2019-09-13,Rajdhani Day,367,269
2019-09-14,Madhur Day,237,459
2019-09-14,Madhur Morning,178,789
2019-09-14,Madhur Night,670,236
2019-09-14,Madhuri,278,159
2019-09-14,Rajdhani Day,568,347
2019-09-15,Madhur Day,259,124
2019-09-15,Madhur Morning,679,800
2019-09-15,Madhuri,369,379
2019-09-16,Madhur Day,340,238
2019-09-16,Madhur Morning,240,168
2019-09-16,Madhur Night,378,339
2019-09-16,Madhuri,257,345
2019-09-16,Rajdhani Day,223,458
2019-09-17,Madhur Day,338,377
2019-09-17,Madhur Morning,223,380
2019-09-17,Madhur Night,166,799
2019-09-17,Madhuri,366,356
2019-09-17,Rajdhani Day,360,790
2019-09-18,Madhur Day,578,448
2019-09-18,Madhur Morning,578,135
2019-09-18,Madhur Night,118,558
2019-09-18,Madhuri,458,137
2019-09-18,Rajdhani Day,580,360
2019-09-19,Madhur Day,370,148
2019-09-19,Madhur Morning,278,126
2019-09-19,Madhur Night,334,790
2019-09-19,Madhuri,457,458
2019-09-19,Rajdhani Day,157,669
2019-09-20,Madhur Day,112,677
2019-09-20,Madhur Morning,457,379
2019-09-20,Madhur Night,190,466
2019-09-20,Madhuri,459,367
2019-09-20,Rajdhani Day,146,279
2019-09-21,Madhur Day,130,259
2019-09-21,Madhur Morning,125,126
2019-09-21,Madhur Night,140,490
2019-09-21,Madhuri,490,290
2019-09-21,Rajdhani Day,148,677
2019-09-22,Madhur Day,168,789
2019-09-22,Madhur Morning,556,460
2019-09-22,Madhuri,234,500
2019-09-23,Madhur Day,589,389
2019-09-23,Madhur Morning,156,770
2019-09-23,Madhur Night,880,126
2019-09-23,Madhuri,670,360
2019-09-23,Rajdhani Day,135,178
2019-09-24,Madhur Day,140,990
2019-09-24,Madhur Morning,480,257
2019-09-24,Madhur Night,467,358
2019-09-24,Madhuri,137,138
2019-09-24,Rajdhani Day,399,167
2019-09-25,Madhur Day,224,449
2019-09-25,Madhur Morning,380,790
2019-09-25,Madhur Night,179,599
2019-09-25,Madhuri,577,357
2019-09-25,Rajdhani Day,257,238
2019-09-26,Madhur Day,458,468
2019-09-26,Madhur Morning,440,128
2019-09-26,Madhur Night,250,149
2019-09-26,Madhuri,370,190
2019-09-26,Rajdhani Day,899,500
2019-09-27,Madhur Day,479,224
2019-09-27,Madhur Morning,580,456
2019-09-27,Madhur Night,669,267
2019-09-27,Madhuri,789,189
2019-09-27,Rajdhani Day,157,235
2019-09-28,Madhur Day,467,790
2019-09-28,Madhur Morning,178,245
2019-09-28,Madhur Night,899,789
2019-09-28,Madhuri,178,188
2019-09-28,Rajdhani Day,578,160
2019-09-29,Madhur Day,179,135
2019-09-29,Madhur Morning,330,389
2019-09-29,Madhuri,279,224
2019-09-30,Madhur Day,259,150
2019-09-30,Madhur Morning,358,579
2019-09-30,Madhur Night,200,588
2019-09-30,Madhuri,799,790
2019-09-30,Rajdhani Day,889,679
2019-10-01,Madhur Day,238,127
2019-10-01,Madhur Morning,167,460
2019-10-01,Madhur Night,123,288
2019-10-01,Madhuri,489,247
2019-10-01,Rajdhani Day,227,780
2019-10-02,Madhur Day,357,479
2019-10-02,Madhur Morning,380,359
2019-10-02,Madhur Night,267,667
2019-10-02,Madhuri,444,560
2019-10-02,Rajdhani Day,128,580
2019-10-03,Madhur Day,233,290
2019-10-03,Madhur Morning,269,270
2019-10-03,Madhur Night,570,227
2019-10-03,Madhuri,149,578
2019-10-03,Rajdhani Day,120,160
2019-10-04,Madhur Day,278,119
2019-10-04,Madhur Morning,699,257
2019-10-04,Madhur Night,580,127
2019-10-04,Madhuri,390,357
2019-10-04,Rajdhani Day,590,230
2019-10-05,Madhur Day,246,300
2019-10-05,Madhur Morning,139,249
2019-10-05,Madhur Night,170,390
2019-10-05,Madhuri,458,900
2019-10-05,Rajdhani Day,270,250
2019-10-06,Madhur Day,280,779
2019-10-06,Madhur Morning,117,450
2019-10-06,Madhuri,558,550
2019-10-07,Madhur Day,156,146
2019-10-07,Madhur Morning,157,234
2019-10-07,Madhur Night,368,289
2019-10-07,Madhuri,580,800
2019-10-07,Rajdhani Day,359,469
2019-10-08,Madhur Day,360,135
2019-10-08,Madhur Morning,290,670
2019-10-08,Madhur Night,377,240
2019-10-08,Madhuri,247,239
2019-10-08,Rajdhani Day,157,488
2019-10-09,Madhur Day,568,339
2019-10-09,Madhur Morning,688,180
2019-10-09,Madhur Night,224,567
2019-10-09,Madhuri,140,335
2019-10-09,Rajdhani Day,335,679
2019-10-10,Madhur Day,678,670
2019-10-10,Madhur Morning,330,270
2019-10-10,Madhur Night,490,129
2019-10-10,Madhuri,239,458
2019-10-10,Rajdhani Day,250,168
2019-10-11,Madhur Day,250,678
2019-10-11,Madhur Morning,160,124
2019-10-11,Madhur Night,156,669
2019-10-11,Madhuri,246,459
2019-10-11,Rajdhani Day,480,178
2019-10-12,Madhur Day,179,133
2019-10-12,Madhur Morning,470,289
2019-10-12,Madhur Night,269,330
2019-10-12,Madhuri,450,135
2019-10-12,Rajdhani Day,899,789
2019-10-13,Madhur Day,137,115
2019-10-13,Madhur Morning,558,358
2019-10-13,Madhuri,890,789
2019-10-14,Madhur Day,450,229
2019-10-14,Madhur Morning,260,178
2019-10-14,Madhur Night,777,690
2019-10-14,Madhuri,247,560
2019-10-14,Rajdhani Day,136,334
2019-10-15,Madhur Day,358,290
2019-10-15,Madhur Morning,670,557
2019-10-15,Madhur Night,334,480
2019-10-15,Madhuri,348,477
2019-10-15,Rajdhani Day,220,146
2019-10-16,Madhur Day,130,124
2019-10-16,Madhur Morning,125,340
2019-10-16,Madhur Night,579,245
2019-10-16,Madhuri,358,569
2019-10-16,Rajdhani Day,360,478
2019-10-17,Madhur Day,334,169
2019-10-17,Madhur Morning,270,890
2019-10-17,Madhur Night,288,468
2019-10-17,Madhuri,138,789
2019-10-17,Rajdhani Day,277,690
2019-10-18,Madhur Day,339,390
2019-10-18,Madhur Morning,330,459
2019-10-18,Madhur Night,167,366
2019-10-18,Madhuri,457,129
2019-10-18,Rajdhani Day,190,248
2019-10-19,Madhur Day,680,260
2019-10-19,Madhur Morning,339,259
2019-10-19,Madhur Night,280,345
2019-10-19,Madhuri,199,580
2019-10-19,Rajdhani Day,680,146
2019-10-20,Madhur Day,578,370
2019-10-20,Madhuri,155,467
2019-10-21,Madhur Day,249,589
2019-10-21,Madhur Morning,110,448
2019-10-21,Madhur Night,280,456
2019-10-21,Madhuri,258,446
2019-10-21,Rajdhani Day,300,134
2019-10-22,Madhur Day,135,488
2019-10-22,Madhur Morning,168,257
2019-10-22,Madhur Night,445,238
2019-10-22,Madhuri,235,146
2019-10-22,Rajdhani Day,126,667
2019-10-23,Madhur Day,457,159
2019-10-23,Madhur Morning,669,246
2019-10-23,Madhur Night,344,560
2019-10-23,Madhuri,358,235
2019-10-23,Rajdhani Day,248,349
2019-10-24,Madhur Day,134,699
2019-10-24,Madhur Night,159,180
2019-10-24,Madhuri,800,178
2019-10-24,Rajdhani Day,167,458
2019-10-25,Madhuri,159,690
2019-10-26,Madhuri,179,990
2019-10-27,Madhuri,800,123
2019-10-28,Madhuri,159,236
2019-10-29,Madhuri,790,456
2019-10-30,Madhuri,157,189
2019-10-31,Madhuri,889,449
2019-11-01,Madhuri,449,369
2019-11-02,Madhuri,178,689
2019-11-03,Madhuri,380,149
2019-11-04,Madhur Day,338,667
2019-11-04,Madhur Morning,346,127
2019-11-04,Madhur Night,368,578
2019-11-04,Madhuri,550,390
2019-11-04,Rajdhani Day,589,157
2019-11-05,Madhur Day,245,123
2019-11-05,Madhur Morning,368,345
2019-11-05,Madhur Night,579,669
2019-11-05,Madhuri,780,250
2019-11-05,Rajdhani Day,360,790
2019-11-06,Madhur Day,177,230
2019-11-06,Madhur Morning,124,345
2019-11-06,Madhur Night,169,199
2019-11-06,Madhuri,239,240
2019-11-06,Rajdhani Day,668,489
2019-11-07,Madhur Day,268,247
2019-11-07,Madhur Morning,357,256
2019-11-07,Madhur Night,128,337
2019-11-07,Madhuri,290,180
2019-11-07,Rajdhani Day,180,690
2019-11-08,Madhur Day,123,280
2019-11-08,Madhur Morning,400,180
2019-11-08,Madhur Night,158,470
2019-11-08,Madhuri,590,690
2019-11-08,Rajdhani Day,345,139
2019-11-09,Madhur Day,777,148
2019-11-09,Madhur Morning,130,488
2019-11-09,Madhur Night,668,148
2019-11-09,Madhuri,668,145
2019-11-09,Rajdhani Day,449,125
2019-11-10,Madhur Day,230,789
2019-11-10,Madhur Morning,148,349
2019-11-10,Madhuri,678,489
2019-11-11,Madhur Day,580,110
2019-11-11,Madhur Morning,578,469
2019-11-11,Madhur Night,880,146
2019-11-11,Madhuri,566,148
2019-11-11,Rajdhani Day,156,359
2019-11-12,Madhur Day,178,669
2019-11-12,Madhur Morning,579,117
2019-11-12,Madhur Night,688,577
2019-11-12,Madhuri,134,688
2019-11-12,Rajdhani Day,230,258
2019-11-13,Madhur Day,340,368
2019-11-13,Madhur Morning,236,339
2019-11-13,Madhur Night,280,235
2019-11-13,Madhuri,469,578
2019-11-13,Rajdhani Day,340,299
2019-11-14,Madhur Day,358,567
2019-11-14,Madhur Morning,677,355
2019-11-14,Madhur Night,340,580
2019-11-14,Madhuri,789,889
2019-11-14,Rajdhani Day,229,279
2019-11-15,Madhur Day,290,268
2019-11-15,Madhur Morning,678,450
2019-11-15,Madhur Night,257,122
2019-11-15,Madhuri,169,155
2019-11-15,Rajdhani Day,145,689
2019-11-16,Madhur Day,600,889
2019-11-16,Madhur Morning,250,399
2019-11-16,Madhur Night,448,260
2019-11-16,Madhuri,500,100
2019-11-16,Rajdhani Day,146,480
2019-11-17,Madhur Day,380,180
2019-11-17,Madhur Morning,368,344
2019-11-17,Madhuri,577,578
2019-11-18,Madhur Day,578,136
2019-11-18,Madhur Morning,223,479
2019-11-18,Madhur Night,380,478
2019-11-18,Madhuri,144,350
2019-11-18,Rajdhani Day,268,258
2019-11-19,Madhur Day,158,356
2019-11-19,Madhur Morning,459,279
2019-11-19,Madhur Night,347,356
2019-11-19,Madhuri,112,900
2019-11-19,Rajdhani Day,248,500
2019-11-20,Madhur Day,670,250
2019-11-20,Madhur Morning,267,239
2019-11-20,Madhur Night,490,667
2019-11-20,Madhuri,466,457
2019-11-20,Rajdhani Day,188,147
2019-11-21,Madhur Day,789,499
2019-11-21,Madhur Morning,568,267
2019-11-21,Madhur Night,138,469
2019-11-21,Madhuri,456,100
2019-11-21,Rajdhani Day,236,290
2019-11-22,Madhur Day,345,224
2019-11-22,Madhur Morning,148,779
2019-11-22,Madhur Night,245,256
2019-11-22,Madhuri,557,349
2019-11-22,Rajdhani Day,230,189
2019-11-23,Madhur Day,235,579
2019-11-23,Madhur Morning,157,117
2019-11-23,Madhur Night,780,247
2019-11-23,Madhuri,350,668
2019-11-23,Rajdhani Day,179,114
2019-11-24,Madhur Day,157,600
2019-11-24,Madhur Morning,578,248
2019-11-24,Madhuri,259,378
2019-11-25,Madhur Day,168,136
2019-11-25,Madhur Morning,269,118
2019-11-25,Madhur Night,467,123
2019-11-25,Madhuri,234,346
2019-11-25,Rajdhani Day,125,120
2019-11-26,Madhur Day,890,230
2019-11-26,Madhur Morning,230,127
2019-11-26,Madhur Night,345,238
2019-11-26,Madhuri,369,235
2019-11-26,Rajdhani Day,335,129
2019-11-27,Madhur Day,149,478
2019-11-27,Madhur Morning,129,378
2019-11-27,Madhur Night,156,458
2019-11-27,Madhuri,780,289
2019-11-27,Rajdhani Day,156,260
2019-11-28,Madhur Day,125,577
2019-11-28,Madhur Morning,368,500
2019-11-28,Madhur Night,230,255
2019-11-28,Madhuri,680,250
2019-11-28,Rajdhani Day,136,269
2019-11-29,Madhur Day,179,140
2019-11-29,Madhur Morning,789,158
2019-11-29,Madhur Night,260,800
2019-11-29,Madhuri,345,489
2019-11-29,Rajdhani Day,990,360
2019-11-30,Madhur Day,458,390
2019-11-30,Madhur Morning,269,127
2019-11-30,Madhur Night,190,124
2019-11-30,Madhuri,150,578
2019-11-30,Rajdhani Day,280,138
2019-12-01,Madhur Day,690,269
2019-12-01,Madhur Morning,670,115
2019-12-01,Madhuri,124,346
2019-12-02,Madhur Day,347,268
2019-12-02,Madhur Morning,889,360
2019-12-02,Madhur Night,556,259
2019-12-02,Madhuri,560,330
2019-12-02,Rajdhani Day,236,600
2019-12-03,Madhur Day,124,147
2019-12-03,Madhur Morning,300,148
2019-12-03,Madhur Night,167,380
2019-12-03,Madhuri,469,279
2019-12-03,Rajdhani Day,457,167
2019-12-04,Madhur Day,228,167
2019-12-04,Madhur Morning,167,144
2019-12-04,Madhur Night,147,779
2019-12-04,Madhuri,159,255
2019-12-04,Rajdhani Day,123,660
2019-12-05,Madhur Day,345,244
2019-12-05,Madhur Morning,259,123
2019-12-05,Madhur Night,199,160
2019-12-05,Madhuri,124,178
2019-12-05,Rajdhani Day,288,134
2019-12-06,Madhur Day,469,679
2019-12-06,Madhur Morning,789,470
2019-12-06,Madhur Night,390,129
2019-12-06,Madhuri,579,599
2019-12-06,Rajdhani Day,334,110
2019-12-07,Madhur Day,249,560
2019-12-07,Madhur Morning,360,680
2019-12-07,Madhur Night,136,239
2019-12-07,Madhuri,467,289
2019-12-07,Rajdhani Day,167,339
2019-12-08,Madhur Day,678,124
2019-12-08,Madhur Morning,266,138
2019-12-08,Madhuri,158,235
2019-12-09,Madhur Day,370,127
2019-12-09,Madhur Morning,135,689
2019-12-09,Madhur Night,369,118
2019-12-09,Madhuri,678,789
2019-12-09,Rajdhani Day,125,789
2019-12-10,Madhur Day,236,138
2019-12-10,Madhur Morning,160,124
2019-12-10,Madhur Night,359,223
2019-12-10,Madhuri,178,127
2019-12-10,Rajdhani Day,134,180
2019-12-11,Madhur Day,167,157
2019-12-11,Madhur Morning,699,569
2019-12-11,Madhur Night,257,247
2019-12-11,Madhuri,180,122
2019-12-11,Rajdhani Day,568,119
2019-12-12,Madhur Day,239,670
2019-12-12,Madhur Morning,788,360
2019-12-12,Madhur Night,378,370
2019-12-12,Madhuri,467,567
2019-12-12,Rajdhani Day,360,580
2019-12-13,Madhur Day,279,480
2019-12-13,Madhur Morning,680,168
2019-12-13,Madhur Night,146,159
2019-12-13,Madhuri,158,124
2019-12-13,Rajdhani Day,119,790
2019-12-14,Madhur Day,247,680
2019-12-14,Madhur Morning,137,123
2019-12-14,Madhur Night,489,690
2019-12-14,Madhuri,400,678
2019-12-14,Rajdhani Day,117,560
2019-12-15,Madhur Day,468,148
2019-12-15,Madhur Morning,234,245
2019-12-15,Madhuri,117,346
2019-12-16,Madhur Day,667,390
2019-12-16,Madhur Morning,388,678
2019-12-16,Madhur Night,180,270
2019-12-16,Madhuri,237,117
2019-12-16,Rajdhani Day,125,158
2019-12-17,Madhur Day,690,300
2019-12-17,Madhur Morning,349,380
2019-12-17,Madhur Night,120,390
2019-12-17,Madhuri,380,115
2019-12-17,Rajdhani Day,245,600
2019-12-18,Madhur Day,679,330
2019-12-18,Madhur Morning,479,188
2019-12-18,Madhur Night,126,260
2019-12-18,Madhuri,467,157
2019-12-18,Rajdhani Day,279,350
2019-12-19,Madhur Day,290,247
2019-12-19,Madhur Morning,590,488
2019-12-19,Madhur Night,156,558
2019-12-19,Madhuri,170,358
2019-12-19,Rajdhani Day,249,140
2019-12-20,Madhur Day,468,680
2019-12-20,Madhur Morning,889,468
2019-12-20,Madhur Night,677,349
2019-12-20,Madhuri,348,346
2019-12-20,Rajdhani Day,479,599
2019-12-21,Madhur Day,569,899
2019-12-21,Madhur Morning,488,223
2019-12-21,Madhur Night,459,489
2019-12-21,Madhuri,677,567
2019-12-21,Rajdhani Day,488,588
2019-12-22,Madhur Day,477,124
2019-12-22,Madhur Morning,247,160
2019-12-22,Madhuri,155,690
2019-12-23,Madhur Day,130,127
2019-12-23,Madhur Morning,129,789
2019-12-23,Madhur Night,249,159
2019-12-23,Madhuri,339,238
2019-12-23,Rajdhani Day,267,127
2019-12-24,Madhur Day,139,378
2019-12-24,Madhur Morning,589,379
2019-12-24,Madhur Night,468,778
2019-12-24,Madhuri,220,125
2019-12-24,Rajdhani Day,880,137
2019-12-25,Madhur Day,469,167
